stats_entry_id,player_id,game_date,vs_team,outcome,min,fgm_fga,fg_per,threem_threea,three_per,ftm_fta,ft_per,rebounds,assists,blocks,steals,fouls,turnovers,points
3323,124,Sat 2/15,vsUMBC,"W 76-52
",5,0-0,.000,0-0,.000,0-0,.000,0,1,0,0,0,0,0
3325,125,Sat 11/9,vsSAINT JOSEPH'S,"L 74-64
",30,3-9,.333,0-1,.000,11-13,.846,6,1,2,2,1,2,17
3326,125,Tue 11/12,vsSIENA,"W 77-66
",34,4-8,.500,0-0,.000,11-13,.846,5,1,0,0,5,4,19
3327,125,Sat 11/16,@BRYANT,"L 87-64
",36,4-10,.400,0-1,.000,5-9,.556,5,1,1,1,1,2,13
3328,125,Mon 11/18,@PROVIDENCE,"L 70-49
",36,4-9,.444,0-0,.000,2-3,.667,14,1,2,0,2,4,10
3329,125,Thu 11/21,@WAGNER,"L 68-61
",23,4-7,.571,0-0,.000,10-12,.833,9,0,2,1,5,3,18
3330,125,Sun 11/24,@#6 DUKE,"L 91-90
",32,9-11,.818,0-0,.000,2-3,.667,5,1,1,2,5,0,20
3331,125,Wed 11/27,vsILLINOIS STATE,"W 87-76
",35,6-8,.750,0-0,.000,9-12,.750,4,1,2,1,3,2,21
3332,125,Fri 11/29,@SAN FRANCISCO,"L 72-61
",32,5-9,.556,0-0,.000,3-6,.500,6,1,0,0,3,3,13
3333,125,Sat 11/30,vsSONOMA ST,"W 73-61
",37,4-7,.571,0-0,.000,4-6,.667,10,0,2,0,3,3,12
3334,125,Sun 12/15,vsQUINNIPIAC,"L 80-67
",28,3-3,1.0,0-0,.000,6-7,.857,3,1,0,0,4,1,12
3335,125,Wed 12/18,@UMASS LOWELL,"W 62-48
",31,4-7,.571,0-0,.000,11-13,.846,8,1,2,1,1,2,19
3336,125,Sat 12/21,@HARVARD,"L 74-68
",32,1-6,.167,0-0,.000,8-12,.667,11,0,2,1,1,1,10
3337,125,Mon 12/30,vsLYNDON STATE COLLEGE,"W 88-48
",17,1-2,.500,0-0,.000,5-6,.833,8,0,2,0,1,1,7
3338,125,Sat 1/4,@DARTMOUTH,"W 62-53
",34,7-10,.700,0-0,.000,10-12,.833,8,0,2,1,1,1,24
3339,125,Wed 1/8,@YALE,"W 67-59
",34,3-7,.429,0-0,.000,4-5,.800,2,1,1,1,2,1,10
3340,125,Sat 1/11,vsALBANY,"W 68-38
",25,5-8,.625,0-0,.000,3-3,1.0,7,2,1,1,3,2,13
3341,125,Thu 1/16,@MAINE,"W 83-46
",23,3-3,1.0,0-0,.000,1-2,.500,4,2,1,0,0,2,7
3342,125,Sat 1/18,@UMBC,"W 73-47
",23,3-4,.750,0-0,.000,3-4,.750,6,1,0,0,1,3,9
3343,125,Mon 1/20,vsNEW HAMPSHIRE,"W 57-40
",23,0-3,.000,0-0,.000,4-4,1.0,2,0,0,0,1,1,4
3344,125,Fri 1/24,@STONY BROOK,"L 67-64
",20,3-7,.429,0-1,.000,1-2,.500,6,0,0,0,0,2,7
3345,125,Sun 1/26,vsBINGHAMTON,"W 72-39
",21,0-3,.000,0-0,.000,6-8,.750,3,1,3,1,3,3,6
3346,125,Wed 1/29,@HARTFORD,"W 67-60
",27,3-5,.600,0-0,.000,7-8,.875,3,0,1,0,2,2,13
3347,125,Sat 2/1,@ALBANY,"W 55-45
",31,2-6,.333,0-0,.000,3-4,.750,8,1,1,0,4,3,7
3348,125,Tue 2/4,vsMAINE,"W 93-65
",20,6-9,.667,1-1,1.0,2-2,1.0,6,0,2,2,0,1,15
3349,125,Wed 2/12,vsUMASS LOWELL,"W 83-58
",19,2-2,1.0,0-0,.000,0-0,.000,4,0,2,1,1,0,4
3350,125,Sat 2/15,vsUMBC,"W 76-52
",21,4-6,.667,0-0,.000,11-12,.917,4,1,0,1,1,1,19
3352,126,Sat 11/9,vsSAINT JOSEPH'S,"L 74-64
",18,4-5,.800,0-0,.000,1-1,1.0,1,0,3,0,4,0,9
3361,126,Sun 12/15,vsQUINNIPIAC,"L 80-67
",18,2-4,.500,0-0,.000,0-0,.000,2,0,3,0,1,1,4
3362,126,Wed 12/18,@UMASS LOWELL,"W 62-48
",17,1-2,.500,0-0,.000,0-2,.000,2,1,1,1,2,2,2
3363,126,Sat 12/21,@HARVARD,"L 74-68
",23,0-3,.000,0-0,.000,0-0,.000,4,3,1,0,4,0,0
3364,126,Mon 12/30,vsLYNDON STATE COLLEGE,"W 88-48
",26,5-5,1.0,0-0,.000,0-0,.000,11,0,5,0,1,6,10
3365,126,Sat 1/4,@DARTMOUTH,"W 62-53
",23,1-3,.333,0-0,.000,0-0,.000,4,0,0,1,1,2,2
3366,126,Wed 1/8,@YALE,"W 67-59
",19,3-4,.750,0-0,.000,1-2,.500,2,0,1,1,2,2,7
3367,126,Sat 1/11,vsALBANY,"W 68-38
",19,5-7,.714,0-0,.000,0-0,.000,3,0,1,2,2,1,10
3368,126,Thu 1/16,@MAINE,"W 83-46
",17,6-8,.750,0-0,.000,0-0,.000,4,1,2,0,1,2,12
3369,126,Sat 1/18,@UMBC,"W 73-47
",9,0-2,.000,0-0,.000,1-2,.500,0,0,0,0,3,0,1
3370,126,Mon 1/20,vsNEW HAMPSHIRE,"W 57-40
",24,2-5,.400,0-0,.000,1-2,.500,1,2,5,0,0,0,5
3371,126,Fri 1/24,@STONY BROOK,"L 67-64
",28,7-17,.412,0-1,.000,2-2,1.0,8,0,2,0,4,1,16
3372,126,Sun 1/26,vsBINGHAMTON,"W 72-39
",24,8-8,1.0,0-0,.000,5-6,.833,3,0,3,1,1,1,21
3373,126,Wed 1/29,@HARTFORD,"W 67-60
",19,3-6,.500,0-0,.000,1-2,.500,6,0,2,0,5,1,7
3374,126,Sat 2/1,@ALBANY,"W 55-45
",12,1-2,.500,0-0,.000,0-0,.000,2,0,1,1,2,1,2
3375,126,Tue 2/4,vsMAINE,"W 93-65
",22,6-11,.545,0-0,.000,0-0,.000,9,1,4,0,3,0,12
3376,126,Wed 2/12,vsUMASS LOWELL,"W 83-58
",22,8-10,.800,0-0,.000,2-3,.667,4,1,1,0,1,1,18
3377,126,Sat 2/15,vsUMBC,"W 76-52
",24,6-15,.400,0-0,.000,0-0,.000,10,3,2,2,4,3,12
3379,127,Sat 11/9,vsSAINT JOSEPH'S,"L 74-64
",7,0-1,.000,0-1,.000,0-0,.000,0,0,0,0,0,0,0
3380,127,Tue 11/12,vsSIENA,"W 77-66
",19,2-6,.333,2-4,.500,4-4,1.0,2,0,0,1,0,2,10
3381,127,Sat 11/16,@BRYANT,"L 87-64
",10,1-1,1.0,1-1,1.0,0-0,.000,1,1,0,0,3,2,3
3382,127,Mon 11/18,@PROVIDENCE,"L 70-49
",20,2-5,.400,1-3,.333,0-0,.000,0,1,0,1,2,2,5
3383,127,Thu 11/21,@WAGNER,"L 68-61
",3,0-1,.000,0-1,.000,0-0,.000,0,0,0,0,1,0,0
3384,127,Sun 11/24,@#6 DUKE,"L 91-90
",16,3-4,.750,1-2,.500,0-0,.000,1,1,0,0,1,0,7
